日期,开盘,收盘,高,低,交易量,涨跌幅
2019年1月31日,0.99980,0.99590,0.99980,0.97120,0.85K,2.63%
2019年1月29日,0.97040,0.97040,0.97040,0.97040,-,0.00%
2019年1月28日,0.99240,0.97040,0.99980,0.97030,1.31K,-2.22%
2019年1月27日,0.99880,0.99240,0.99980,0.97120,1.91K,-0.64%
2019年1月26日,0.99600,0.99880,0.99980,0.99390,3.87K,0.28%
2019年1月25日,0.99550,0.99600,0.99600,0.98520,1.34K,0.05%
2019年1月24日,0.97120,0.99550,0.99550,0.97120,1.80K,2.50%
2019年1月23日,0.97120,0.97120,0.99540,0.97120,0.36K,0.00%
2019年1月22日,0.99540,0.97120,0.99540,0.97120,0.00K,-2.43%
2019年1月21日,0.99550,0.99540,0.99550,0.99540,0.40K,0.24%
2019年1月20日,0.99600,0.99300,0.99600,0.99300,1.44K,-0.30%
2019年1月19日,0.99500,0.99600,0.99600,0.99000,1.61K,0.10%
2019年1月18日,0.99590,0.99500,0.99590,0.99500,0.58K,-0.09%
2019年1月17日,0.97120,0.99590,0.99600,0.97120,0.82K,2.54%
2019年1月16日,0.99990,0.97120,0.99990,0.97120,0.24K,-2.87%
2019年1月15日,0.99990,0.99990,0.99990,0.97800,0.81K,0.00%
2019年1月14日,0.97010,0.99990,0.99990,0.97010,0.24K,3.07%
2019年1月13日,0.97010,0.97010,0.97010,0.97010,-,0.00%
2019年1月12日,0.99000,0.97010,0.99000,0.97010,0.05K,-2.01%
2019年1月11日,0.97900,0.99000,0.99000,0.97900,0.88K,1.12%
2019年1月10日,0.98970,0.97900,0.99000,0.97900,0.36K,-1.08%
2019年1月9日,1.00000,0.98970,1.00000,0.98030,0.01K,-1.03%
2019年1月8日,0.99000,1.00000,1.00000,0.97900,0.27K,1.01%
2019年1月7日,0.99000,0.99000,0.99000,0.98000,0.49K,0.00%
2019年1月6日,0.98230,0.99000,0.99000,0.98230,0.14K,0.78%
2019年1月5日,1.00000,0.98230,1.00000,0.98110,0.54K,0.13%
2019年1月4日,0.98100,0.98100,0.98100,0.98100,-,0.00%
2019年1月3日,0.98110,0.98100,0.99300,0.98100,0.94K,-0.01%
2019年1月2日,0.98110,0.98110,0.98110,0.98110,-,0.00%
2019年1月1日,0.98110,0.98110,0.98110,0.98110,-,0.00%
2018年12月31日,0.98110,0.98110,0.98110,0.98110,-,0.00%
2018年12月30日,0.98100,0.98110,0.98110,0.98100,0.08K,0.01%
2018年12月29日,0.98800,0.98100,0.98800,0.98100,2.19K,-0.71%
2018年12月28日,0.97000,0.98800,1.00110,0.97000,2.35K,1.86%
2018年12月27日,0.97000,0.97000,0.97000,0.97000,-,0.00%
2018年12月26日,1.00000,0.97000,1.00000,0.97000,3.20K,-3.00%
2018年12月25日,0.98580,1.00000,1.00000,0.97000,3.08K,1.44%
2018年12月24日,0.98800,0.98580,0.99880,0.98580,4.94K,-0.22%
2018年12月23日,0.99000,0.98800,1.00000,0.98500,24.35K,-0.20%
2018年12月22日,1.01760,0.99000,1.01760,0.99000,12.60K,-2.71%
2018年12月21日,1.00000,1.01760,1.01760,0.99890,35.84K,1.76%
2018年12月20日,1.00010,1.00000,1.00600,1.00000,9.41K,-0.01%
2018年12月19日,1.01670,1.00010,1.01700,1.00000,20.15K,-1.63%
2018年12月18日,1.01670,1.01670,1.01840,1.00000,8.89K,0.00%
2018年12月17日,1.00500,1.01670,1.02080,1.00500,4.06K,1.16%
2018年12月16日,1.00060,1.00500,1.00500,1.00060,0.00K,0.44%
2018年12月15日,1.00060,1.00060,1.00060,1.00060,-,0.00%
2018年12月14日,1.00080,1.00060,1.00080,1.00030,0.44K,-0.02%
2018年12月13日,1.01730,1.00080,1.01760,1.00080,7.49K,-1.62%
2018年12月12日,1.00640,1.01730,1.01760,1.00020,5.22K,1.08%
2018年12月11日,1.00000,1.00640,1.00640,1.00000,5.46K,0.64%
2018年12月10日,0.99600,1.00000,1.00000,0.99600,3.80K,0.40%
2018年12月9日,0.99780,0.99600,1.00000,0.99230,4.18K,-0.18%
2018年12月8日,1.01380,0.99780,1.01700,0.99780,0.49K,-1.58%
2018年12月7日,1.01800,1.01380,1.01800,0.99750,5.18K,-0.41%
2018年12月6日,0.99500,1.01800,1.01800,0.99500,0.28K,2.31%
2018年12月5日,0.99700,0.99500,0.99700,0.99500,4.10K,-0.20%
2018年12月4日,0.99500,0.99700,1.00000,0.99500,3.33K,0.20%
2018年12月3日,1.01970,0.99500,1.01970,0.99500,7.51K,-2.42%
2018年12月2日,0.99960,1.01970,1.01970,0.99650,3.26K,2.01%
2018年12月1日,1.00000,0.99960,1.00390,0.99960,0.86K,-0.04%
2018年11月30日,0.99500,1.00000,1.00120,0.99500,0.78K,0.50%
2018年11月29日,1.01400,0.99500,1.01400,0.99500,15.31K,-1.87%
2018年11月28日,1.00370,1.01400,1.01600,1.00100,2.47K,1.03%
2018年11月27日,1.02800,1.00370,1.02800,1.00370,3.19K,-2.36%
2018年11月26日,1.03000,1.02800,1.03000,1.02800,0.34K,-0.19%
2018年11月25日,1.03100,1.03000,1.03400,1.00460,8.01K,-0.10%
2018年11月24日,1.00440,1.03100,1.03100,1.00440,3.26K,2.65%
2018年11月23日,1.01000,1.00440,1.01000,1.00440,0.36K,-0.55%
