日期,开盘,收盘,高,低,交易量,涨跌幅
2018年12月11日,0.6605,0.6482,0.6693,0.6000,0.34K,-3.34%
2018年12月10日,0.7100,0.6706,0.7303,0.6608,0.13K,-5.54%
2018年12月9日,0.6381,0.7100,0.7100,0.6381,0.11K,11.26%
2018年12月8日,0.6392,0.6381,0.6670,0.6293,0.04K,-0.18%
2018年12月7日,0.6606,0.6392,0.6778,0.6101,0.52K,-3.24%
2018年12月6日,0.8343,0.6606,0.8555,0.6606,0.82K,-20.82%
2018年12月5日,0.9194,0.8343,0.9297,0.8328,0.33K,-9.25%
2018年12月4日,0.7808,0.9194,1.1393,0.7808,0.88K,17.75%
2018年12月3日,0.8316,0.7808,0.8389,0.7808,0.47K,-6.11%
2018年12月2日,0.8164,0.8316,0.8416,0.8112,0.14K,1.86%
2018年12月1日,0.7500,0.8164,0.8276,0.7500,0.05K,8.85%
2018年11月30日,0.7900,0.7500,0.7900,0.7300,0.02K,-5.06%
2018年11月29日,0.7785,0.7900,0.8476,0.7492,0.11K,1.47%
2018年11月28日,0.6997,0.7785,0.8565,0.6997,0.46K,11.26%
2018年11月27日,0.6700,0.6997,0.6997,0.6500,0.30K,4.44%
2018年11月26日,0.6972,0.6700,0.6979,0.6324,3.00K,-3.89%
2018年11月25日,0.6852,0.6972,0.7191,0.6162,0.56K,1.75%
2018年11月24日,0.8059,0.6852,0.8445,0.6804,0.09K,-14.98%
2018年11月23日,0.8000,0.8059,0.8100,0.7779,0.29K,0.74%
2018年11月22日,0.7960,0.8000,0.8300,0.7939,0.00K,0.50%
2018年11月21日,0.7801,0.7960,0.8407,0.7615,0.06K,2.05%
2018年11月20日,0.8449,0.7801,0.8806,0.7064,0.81K,-7.67%
2018年11月19日,1.0894,0.8449,1.0894,0.8360,0.77K,-22.44%
2018年11月18日,1.0993,1.0894,1.1590,1.0761,0.06K,-0.90%
2018年11月17日,1.0848,1.0993,1.0993,1.0000,0.29K,1.34%
2018年11月16日,1.0954,1.0848,1.1210,1.0373,0.16K,-0.96%
2018年11月15日,1.1500,1.0954,1.1772,0.9992,1.03K,-4.75%
2018年11月14日,1.3784,1.1500,1.3784,1.0469,2.66K,-16.57%
2018年11月13日,1.4089,1.3784,1.4614,1.3660,0.35K,-2.17%
2018年11月12日,1.4098,1.4089,1.4582,1.3978,0.59K,-0.06%
2018年11月11日,1.4870,1.4098,1.5459,1.3679,0.04K,-5.19%
2018年11月10日,1.3963,1.4870,1.4870,1.3698,0.01K,6.49%
2018年11月9日,1.5611,1.3963,1.5858,1.3963,0.31K,-10.56%
2018年11月8日,1.7692,1.5611,1.7741,1.5611,0.48K,-11.76%
2018年11月7日,1.5400,1.7692,1.7714,1.4539,0.09K,14.88%
2018年11月6日,1.5700,1.5400,1.6505,1.5300,0.05K,-1.91%
2018年11月5日,1.6000,1.5700,1.6374,1.5500,0.26K,-1.87%
2018年11月4日,1.5600,1.6000,1.6856,1.5600,0.07K,2.56%
2018年11月3日,1.6899,1.5600,1.6968,1.5600,0.01K,-7.69%
2018年11月2日,1.5406,1.6899,1.6941,1.5406,0.16K,9.69%
2018年11月1日,1.4700,1.5406,1.5745,1.4700,0.06K,4.80%
2018年10月31日,1.5273,1.4700,1.5600,1.4700,0.08K,-3.75%
2018年10月30日,1.4884,1.5273,1.5444,1.4385,0.16K,2.62%
2018年10月29日,1.6503,1.4884,1.6997,1.4882,0.46K,-9.81%
2018年10月28日,1.5539,1.6503,1.6503,1.3577,0.04K,6.20%
2018年10月27日,1.6800,1.5539,1.7564,1.5539,0.05K,-7.51%
2018年10月26日,1.7359,1.6800,1.7596,1.6400,0.10K,-3.22%
2018年10月25日,1.7394,1.7359,1.8191,1.6896,0.32K,-0.20%
2018年10月24日,1.5000,1.7394,1.9896,1.5000,2.93K,15.96%
2018年10月23日,1.5800,1.5000,1.5800,1.5000,0.09K,-5.06%
2018年10月22日,1.4400,1.5800,1.5800,1.4400,0.06K,9.72%
2018年10月21日,1.4300,1.4400,1.4600,1.4253,0.04K,0.70%
2018年10月20日,1.4200,1.4300,1.4300,1.3984,0.17K,0.70%
2018年10月19日,1.3855,1.4200,1.4200,1.3773,0.06K,2.49%
2018年10月18日,1.2000,1.3855,1.5279,1.2000,0.04K,15.46%
2018年10月17日,1.4600,1.2000,1.4600,1.2000,0.00K,-17.81%
2018年10月16日,1.4900,1.4600,1.5000,1.4400,0.14K,-2.01%
2018年10月15日,1.3600,1.4900,1.5500,1.2000,1.05K,9.56%
2018年10月14日,1.3800,1.3600,1.3900,1.2000,0.01K,-1.45%
2018年10月13日,1.3100,1.3800,1.3900,1.3097,0.03K,5.34%
2018年10月12日,1.2935,1.3100,1.3497,1.2813,0.85K,1.28%
2018年10月11日,1.5300,1.2935,1.5800,1.2935,0.69K,-15.46%
2018年10月10日,1.5101,1.5300,1.6393,1.4831,0.30K,1.32%
2018年10月9日,1.5400,1.5101,1.6401,1.5095,0.10K,-1.94%
2018年10月8日,1.4670,1.5400,1.5400,1.4670,0.06K,4.98%
